       11	2015-02-03 09:07:27	1	4	1	0
       10	2015-02-03 09:15:19	1	0	1	0
       11	2015-02-03 11:10:09	1	1	1	0
        2	2015-02-03 12:22:00	1	0	1	0
       10	2015-02-03 12:31:24	1	5	1	0
       11	2015-02-03 13:04:16	1	0	1	0
        3	2015-02-03 13:22:51	1	5	1	0
        8	2015-02-03 13:52:11	1	5	1	0
        9	2015-02-03 13:52:50	1	5	1	0
        6	2015-02-03 13:57:30	1	5	1	0
        7	2015-02-03 14:03:17	1	5	1	0
        2	2015-02-03 14:41:01	1	0	1	0
       10	2015-02-03 14:46:29	1	4	1	0
        3	2015-02-03 15:03:36	1	4	1	0
        9	2015-02-03 15:28:54	1	4	1	0
        8	2015-02-03 15:56:30	1	0	1	0
        7	2015-02-03 15:57:18	1	4	1	0
        6	2015-02-03 15:57:45	1	4	1	0
        3	2015-02-03 19:01:36	1	1	1	0
        7	2015-02-03 19:13:14	1	1	1	0
       11	2015-02-03 19:14:06	1	0	1	0
        8	2015-02-03 19:20:58	1	0	1	0
        8	2015-02-03 19:22:35	1	1	1	0
        9	2015-02-03 19:23:14	1	1	1	0
       10	2015-02-03 19:23:51	1	1	1	0
       10	2015-02-03 19:23:52	1	1	1	0
        7	2015-02-04 08:58:57	1	0	1	0
       11	2015-02-04 08:59:10	1	0	1	0
        3	2015-02-04 08:59:16	1	0	1	0
        2	2015-02-04 08:59:23	1	0	1	0
        9	2015-02-04 08:59:28	1	0	1	0
        6	2015-02-04 08:59:30	1	0	1	0
        8	2015-02-04 08:59:45	1	0	1	0
        5	2015-02-04 09:01:53	1	0	1	0
       10	2015-02-04 10:04:45	1	0	1	0
       11	2015-02-04 11:03:51	1	0	1	0
        2	2015-02-04 12:33:55	1	0	1	0
        6	2015-02-04 12:44:02	1	4	1	0
       11	2015-02-04 12:56:47	1	0	1	0
        9	2015-02-04 13:08:53	1	5	1	0
        3	2015-02-04 13:12:27	1	0	1	0
        8	2015-02-04 13:58:13	1	0	1	0
        7	2015-02-04 14:02:27	1	5	1	0
        2	2015-02-04 14:33:14	1	0	1	0
        6	2015-02-04 14:52:39	1	4	1	0
        3	2015-02-04 15:00:15	1	4	1	0
        9	2015-02-04 15:01:28	1	4	1	0
        8	2015-02-04 15:22:19	1	0	1	0
        7	2015-02-04 15:56:10	1	4	1	0
        8	2015-02-04 18:53:22	1	1	1	0
        7	2015-02-04 19:01:33	1	1	1	0
        3	2015-02-04 19:02:11	1	1	1	0
       11	2015-02-04 19:06:04	1	0	1	0
        9	2015-02-04 19:08:02	1	1	1	0
        9	2015-02-04 19:08:03	1	1	1	0
        2	2015-02-04 19:09:05	1	1	1	0
        6	2015-02-04 19:20:41	1	1	1	0
       10	2015-02-04 19:21:49	1	1	1	0
        3	2015-02-05 08:36:21	1	0	1	0
        2	2015-02-05 08:58:11	1	0	1	0
       11	2015-02-05 08:58:19	1	0	1	0
        6	2015-02-05 08:58:32	1	0	1	0
        8	2015-02-05 09:01:38	1	0	1	0
        7	2015-02-05 09:02:06	1	0	1	0
        5	2015-02-05 09:10:14	1	0	1	0
        9	2015-02-05 09:13:55	1	0	1	0
       11	2015-02-05 11:03:02	1	1	1	0
        2	2015-02-05 12:12:05	1	0	1	0
       11	2015-02-05 13:03:15	1	0	1	0
        3	2015-02-05 13:20:48	1	1	1	0
        6	2015-02-05 13:43:04	1	5	1	0
        7	2015-02-05 14:02:47	1	5	1	0
        2	2015-02-05 14:23:24	1	4	1	0
        9	2015-02-05 14:45:27	1	5	1	0
        3	2015-02-05 14:57:02	1	4	1	0
        7	2015-02-05 15:29:05	1	4	1	0
        6	2015-02-05 15:55:43	1	4	1	0
        9	2015-02-05 16:35:57	1	4	1	0
        2	2015-02-05 18:58:04	1	0	1	0
        6	2015-02-05 18:59:04	1	1	1	0
        7	2015-02-05 18:59:25	1	1	1	0
        3	2015-02-05 18:59:33	1	1	1	0
        5	2015-02-05 18:59:49	1	1	1	0
        9	2015-02-05 19:00:22	1	0	1	0
       10	2015-02-05 19:26:56	1	0	1	0
       11	2015-02-05 19:27:17	1	0	1	0
        6	2015-02-06 08:57:57	1	0	1	0
        7	2015-02-06 08:58:19	1	0	1	0
        9	2015-02-06 08:58:27	1	0	1	0
        3	2015-02-06 08:58:34	1	0	1	0
        8	2015-02-06 09:01:52	1	0	1	0
       11	2015-02-06 09:05:15	1	0	1	0
        2	2015-02-06 09:06:04	1	0	1	0
        5	2015-02-06 09:17:55	1	0	1	0
        7	2015-02-06 12:00:42	1	5	1	0
        2	2015-02-06 12:05:41	1	5	1	0
        3	2015-02-06 13:18:15	1	5	1	0
        9	2015-02-06 13:46:17	1	5	1	0
        6	2015-02-06 14:01:57	1	5	1	0
        7	2015-02-06 14:02:21	1	4	1	0
        2	2015-02-06 14:15:43	1	4	1	0
        3	2015-02-06 15:06:06	1	4	1	0
        9	2015-02-06 16:02:33	1	0	1	0
        6	2015-02-06 16:06:43	1	4	1	0
        8	2015-02-06 19:10:51	1	1	1	0
        5	2015-02-06 19:11:08	1	0	1	0
        2	2015-02-06 19:12:56	1	5	1	0
        9	2015-02-06 19:13:39	1	1	1	0
        7	2015-02-06 19:26:03	1	1	1	0
       11	2015-02-06 19:27:06	1	0	1	0
        3	2015-02-06 19:28:17	1	1	1	0
        5	2015-02-07 09:44:49	1	0	1	0
        9	2015-02-07 09:45:44	1	0	1	0
       10	2015-02-07 09:46:29	1	0	1	0
        6	2015-02-07 10:04:47	1	0	1	0
        6	2015-02-07 14:48:16	1	5	1	0
        6	2015-02-07 15:54:41	1	4	1	0
        9	2015-02-07 19:08:35	1	1	1	0
        6	2015-02-07 19:19:28	1	1	1	0
       10	2015-02-07 22:40:25	1	0	1	0
        6	2015-02-09 08:56:01	1	0	1	0
        2	2015-02-09 08:56:35	1	0	1	0
        8	2015-02-09 09:00:23	1	0	1	0
        7	2015-02-09 09:00:31	1	0	1	0
        5	2015-02-09 09:01:31	1	0	1	0
       11	2015-02-09 09:23:16	1	0	1	0
        3	2015-02-09 09:23:25	1	0	1	0
        9	2015-02-09 09:23:36	1	0	1	0
       10	2015-02-09 09:49:18	1	0	1	0
       11	2015-02-09 11:02:32	1	0	1	0
        2	2015-02-09 12:29:12	1	0	1	0
       11	2015-02-09 13:02:01	1	0	1	0
        3	2015-02-09 13:08:19	1	5	1	0
       10	2015-02-09 13:50:46	1	0	1	0
        7	2015-02-09 14:27:32	1	5	1	0
        2	2015-02-09 14:29:17	1	4	1	0
        6	2015-02-09 14:39:46	1	5	1	0
        9	2015-02-09 14:41:29	1	5	1	0
        3	2015-02-09 14:59:10	1	4	1	0
        7	2015-02-09 16:19:15	1	4	1	0
        7	2015-02-09 16:19:29	1	4	1	0
        9	2015-02-09 16:31:33	1	0	1	0
        6	2015-02-09 16:52:36	1	4	1	0
        3	2015-02-09 19:03:25	1	1	1	0
        5	2015-02-09 19:09:42	1	0	1	0
        2	2015-02-09 19:10:26	1	1	1	0
        7	2015-02-09 19:19:45	1	1	1	0
       11	2015-02-09 19:25:58	1	0	1	0
        9	2015-02-09 19:41:56	1	1	1	0
        7	2015-02-10 08:59:14	1	0	1	0
        3	2015-02-10 08:59:22	1	0	1	0
       11	2015-02-10 08:59:33	1	0	1	0
        6	2015-02-10 09:00:05	1	0	1	0
        8	2015-02-10 09:05:41	1	0	1	0
        5	2015-02-10 09:07:15	1	0	1	0
        2	2015-02-10 10:08:24	1	0	1	0
       10	2015-02-10 10:08:32	1	0	1	0
       11	2015-02-10 11:13:28	1	1	1	0
        2	2015-02-10 12:53:22	1	5	1	0
       10	2015-02-10 13:02:47	1	0	1	0
       11	2015-02-10 13:15:48	1	0	1	0
        3	2015-02-10 13:16:51	1	5	1	0
       10	2015-02-10 13:50:23	1	0	1	0
        7	2015-02-10 14:00:04	1	5	1	0
        7	2015-02-10 14:00:05	1	5	1	0
        7	2015-02-10 14:00:21	1	5	1	0
        6	2015-02-10 14:09:43	1	5	1	0
        3	2015-02-10 14:59:16	1	4	1	0
        2	2015-02-10 15:00:00	1	4	1	0
        7	2015-02-10 15:55:06	1	4	1	0
        6	2015-02-10 16:23:10	1	4	1	0
        3	2015-02-10 19:00:08	1	1	1	0
       11	2015-02-10 19:00:19	1	1	1	0
        7	2015-02-10 19:00:56	1	1	1	0
        2	2015-02-10 19:02:33	1	1	1	0
       10	2015-02-10 19:20:23	1	0	1	0
        3	2015-02-11 09:01:11	1	0	1	0
        7	2015-02-11 09:01:18	1	0	1	0
       10	2015-02-11 09:01:47	1	0	1	0
        8	2015-02-11 09:04:11	1	0	1	0
        6	2015-02-11 09:04:26	1	0	1	0
        2	2015-02-11 09:07:15	1	0	1	0
       11	2015-02-11 09:07:30	1	0	1	0
        5	2015-02-11 09:09:52	1	0	1	0
       11	2015-02-11 11:01:50	1	1	1	0
        2	2015-02-11 12:31:24	1	5	1	0
       11	2015-02-11 13:09:45	1	0	1	0
        3	2015-02-11 13:15:03	1	5	1	0
        7	2015-02-11 14:00:41	1	5	1	0
        2	2015-02-11 14:23:23	1	4	1	0
        3	2015-02-11 15:00:34	1	4	1	0
        7	2015-02-11 15:48:10	1	4	1	0
        2	2015-02-11 18:59:47	1	1	1	0
        3	2015-02-11 19:00:10	1	1	1	0
        7	2015-02-11 19:02:11	1	1	1	0
       10	2015-02-11 19:05:22	1	0	1	0
       11	2015-02-11 19:05:37	1	1	1	0
        5	2015-02-11 19:06:41	1	0	1	0
       11	2015-02-12 09:06:39	1	0	1	0
        7	2015-02-12 09:07:25	1	0	1	0
        3	2015-02-12 09:07:32	1	0	1	0
        2	2015-02-12 09:07:53	1	0	1	0
        6	2015-02-12 09:08:39	1	0	1	0
        8	2015-02-12 09:09:58	1	0	1	0
        5	2015-02-12 09:10:30	1	0	1	0
       10	2015-02-12 09:13:49	1	0	1	0
       11	2015-02-12 11:02:04	1	1	1	0
       11	2015-02-12 13:09:56	1	0	1	0
        3	2015-02-12 13:16:02	1	5	1	0
        7	2015-02-12 14:05:13	1	5	1	0
        2	2015-02-12 15:08:20	1	0	1	0
        3	2015-02-12 15:09:32	1	4	1	0
        7	2015-02-12 15:55:29	1	0	1	0
        2	2015-02-12 16:32:21	1	4	1	0
        2	2015-02-12 18:28:51	1	1	1	0
        7	2015-02-12 19:01:27	1	1	1	0
        5	2015-02-12 19:01:43	1	0	1	0
        3	2015-02-12 19:19:06	1	1	1	0
        8	2015-02-12 19:19:31	1	1	1	0
       11	2015-02-12 19:20:08	1	1	1	0
        2	2015-02-13 08:48:39	1	0	1	0
        3	2015-02-13 08:58:50	1	0	1	0
       11	2015-02-13 08:58:59	1	0	1	0
        6	2015-02-13 08:59:24	1	0	1	0
        7	2015-02-13 09:03:39	1	0	1	0
        8	2015-02-13 09:08:36	1	0	1	0
        5	2015-02-13 09:09:46	1	0	1	0
       10	2015-02-13 10:00:17	1	0	1	0
       11	2015-02-13 11:05:58	1	1	1	0
        2	2015-02-13 12:38:33	1	5	1	0
       11	2015-02-13 13:10:59	1	0	1	0
        3	2015-02-13 13:12:44	1	5	1	0
        7	2015-02-13 14:11:35	1	5	1	0
        6	2015-02-13 14:11:44	1	5	1	0
        2	2015-02-13 14:49:44	1	0	1	0
        3	2015-02-13 15:05:16	1	4	1	0
        7	2015-02-13 15:58:20	1	4	1	0
        6	2015-02-13 16:11:10	1	4	1	0
        2	2015-02-13 19:05:03	1	1	1	0
        3	2015-02-13 19:11:13	1	1	1	0
       11	2015-02-13 19:11:21	1	1	1	0
        6	2015-02-14 10:16:14	1	0	1	0
        6	2015-02-14 14:07:33	1	5	1	0
        6	2015-02-14 15:11:25	1	4	1	0
        6	2015-02-14 15:11:26	1	4	1	0
       10	2015-02-14 15:15:29	1	0	1	0
       10	2015-02-14 17:08:07	1	0	1	0
        6	2015-02-18 08:56:33	1	0	1	0
        8	2015-02-18 08:58:22	1	0	1	0
       11	2015-02-18 08:58:35	1	0	1	0
        7	2015-02-18 09:00:16	1	0	1	0
        7	2015-02-18 09:01:04	1	0	1	0
        5	2015-02-18 09:02:14	1	0	1	0
        3	2015-02-18 09:03:10	1	0	1	0
        2	2015-02-18 09:09:53	1	0	1	0
       11	2015-02-18 11:02:07	1	1	1	0
        2	2015-02-18 12:23:28	1	0	1	0
       11	2015-02-18 13:03:35	1	0	1	0
        3	2015-02-18 13:17:47	1	5	1	0
        7	2015-02-18 14:03:59	1	5	1	0
        2	2015-02-18 14:30:34	1	4	1	0
        3	2015-02-18 15:07:42	1	4	1	0
        7	2015-02-18 15:56:01	1	0	1	0
        2	2015-02-18 18:58:36	1	1	1	0
        7	2015-02-18 19:00:22	1	1	1	0
       10	2015-02-18 19:00:28	1	1	1	0
        3	2015-02-18 19:02:36	1	1	1	0
        5	2015-02-18 19:09:15	1	0	1	0
        6	2015-02-18 19:09:37	1	1	1	0
       11	2015-02-18 19:10:47	1	1	1	0
        7	2015-02-19 09:03:52	1	0	1	0
        3	2015-02-19 09:03:59	1	0	1	0
       11	2015-02-19 09:04:03	1	0	1	0
        8	2015-02-19 09:04:09	1	0	1	0
        2	2015-02-19 09:04:15	1	0	1	0
        6	2015-02-19 09:04:21	1	0	1	0
        5	2015-02-19 09:19:52	1	0	1	0
       11	2015-02-19 11:00:11	1	1	1	0
        2	2015-02-19 12:28:58	1	5	1	0
       11	2015-02-19 13:11:26	1	0	1	0
        3	2015-02-19 13:12:49	1	5	1	0
        7	2015-02-19 14:16:04	1	0	1	0
        7	2015-02-19 14:16:05	1	0	1	0
        2	2015-02-19 14:44:37	1	4	1	0
        3	2015-02-19 15:01:42	1	4	1	0
        7	2015-02-19 16:07:09	1	0	1	0
        2	2015-02-19 18:56:20	1	1	1	0
        7	2015-02-19 19:01:16	1	1	1	0
        3	2015-02-19 19:04:03	1	1	1	0
        3	2015-02-20 08:27:55	1	0	1	0
        2	2015-02-20 09:01:56	1	0	1	0
       11	2015-02-20 09:02:20	1	0	1	0
        7	2015-02-20 09:03:43	1	0	1	0
        8	2015-02-20 09:05:04	1	0	1	0
        5	2015-02-20 09:06:52	1	0	1	0
       10	2015-02-20 09:27:13	1	0	1	0
       11	2015-02-20 11:05:39	1	1	1	0
        2	2015-02-20 12:16:35	1	5	1	0
       11	2015-02-20 13:08:22	1	1	1	0
        3	2015-02-20 13:14:47	1	5	1	0
        7	2015-02-20 14:04:46	1	5	1	0
        2	2015-02-20 14:21:12	1	4	1	0
        3	2015-02-20 15:06:40	1	4	1	0
        7	2015-02-20 16:08:08	1	4	1	0
        3	2015-02-20 18:59:00	1	0	1	0
        2	2015-02-20 18:59:09	1	1	1	0
        1	2015-02-20 18:59:29	1	1	0	0
        1	2015-02-20 18:59:45	1	1	0	0
        7	2015-02-20 19:04:00	1	1	1	0
        7	2015-02-20 19:04:02	1	1	1	0
       11	2015-02-20 19:07:35	1	1	1	0
        6	2015-02-20 19:24:54	1	1	1	0
       11	2015-02-21 09:32:59	1	0	1	0
        6	2015-02-21 09:33:05	1	0	1	0
        7	2015-02-21 09:35:11	1	0	1	0
        5	2015-02-21 09:38:03	1	0	1	0
        7	2015-02-21 14:29:24	1	5	1	0
        7	2015-02-21 14:29:26	1	5	1	0
        7	2015-02-21 15:50:58	1	0	1	0
       11	2015-02-21 17:42:19	1	1	1	0
        7	2015-02-21 19:02:54	1	1	1	0
       10	2015-02-21 19:16:28	1	0	1	0
        6	2015-02-21 19:20:05	1	1	1	0
        2	2015-02-23 09:02:21	1	0	1	0
       11	2015-02-23 09:02:32	1	0	1	0
        8	2015-02-23 09:02:51	1	0	1	0
        7	2015-02-23 09:02:58	1	0	1	0
       12	2015-02-23 09:03:05	1	0	1	0
        6	2015-02-23 09:03:11	1	0	1	0
        5	2015-02-23 09:03:39	1	0	1	0
        3	2015-02-23 09:04:46	1	0	1	0
       11	2015-02-23 11:05:46	1	1	1	0
        2	2015-02-23 12:17:29	1	5	1	0
       12	2015-02-23 12:42:30	1	0	1	0
       11	2015-02-23 13:05:46	1	0	1	0
        3	2015-02-23 13:11:37	1	5	1	0
        7	2015-02-23 14:22:36	1	5	1	0
        2	2015-02-23 14:30:51	1	4	1	0
       12	2015-02-23 14:39:36	1	0	1	0
        3	2015-02-23 15:03:11	1	4	1	0
        7	2015-02-23 16:17:09	1	0	1	0
        2	2015-02-23 18:59:18	1	1	1	0
        7	2015-02-23 19:20:09	1	1	1	0
        3	2015-02-23 19:22:18	1	1	1	0
       11	2015-02-23 19:25:08	1	1	1	0
        6	2015-02-23 19:35:22	1	1	1	0
        7	2015-02-24 09:07:03	1	0	1	0
        3	2015-02-24 09:07:21	1	0	1	0
        8	2015-02-24 09:07:30	1	0	1	0
       11	2015-02-24 09:07:39	1	0	1	0
        5	2015-02-24 09:07:48	1	0	1	0
        6	2015-02-24 09:08:10	1	0	1	0
       12	2015-02-24 09:10:20	1	0	1	0
        2	2015-02-24 09:23:13	1	0	1	0
       11	2015-02-24 11:09:38	1	1	1	0
       12	2015-02-24 12:00:35	1	0	1	0
        2	2015-02-24 12:21:11	1	5	1	0
       12	2015-02-24 13:06:53	1	0	1	0
       11	2015-02-24 13:11:39	1	1	1	0
        3	2015-02-24 13:17:02	1	5	1	0
        2	2015-02-24 14:24:31	1	4	1	0
        7	2015-02-24 14:31:44	1	5	1	0
        8	2015-02-24 14:32:45	1	5	1	0
        8	2015-02-24 14:58:53	1	0	1	0
        3	2015-02-24 15:01:53	1	4	1	0
       12	2015-02-24 15:33:50	1	0	1	0
       12	2015-02-24 15:52:13	1	0	1	0
       12	2015-02-24 16:03:23	1	0	1	0
        7	2015-02-24 16:06:03	1	4	1	0
       12	2015-02-24 17:03:14	1	0	1	0
        2	2015-02-24 19:00:13	1	1	1	0
        3	2015-02-24 19:01:19	1	1	1	0
        7	2015-02-24 19:01:49	1	1	1	0
       11	2015-02-24 19:08:42	1	1	1	0
        6	2015-02-24 19:11:01	1	1	1	0
        5	2015-02-24 19:15:45	1	5	1	0
        8	2015-02-24 19:16:07	1	5	1	0
        7	2015-02-25 09:04:33	1	0	1	0
       11	2015-02-25 09:05:54	1	0	1	0
        8	2015-02-25 09:06:01	1	0	1	0
        5	2015-02-25 09:06:53	1	0	1	0
       12	2015-02-25 09:08:33	1	0	1	0
        3	2015-02-25 09:11:10	1	0	1	0
        2	2015-02-25 09:12:51	1	0	1	0
       11	2015-02-25 11:05:29	1	5	1	0
        2	2015-02-25 12:30:48	1	5	1	0
       11	2015-02-25 13:10:43	1	0	1	0
        3	2015-02-25 13:13:04	1	5	1	0
        7	2015-02-25 14:17:20	1	5	1	0
        2	2015-02-25 14:35:06	1	4	1	0
        3	2015-02-25 14:59:21	1	4	1	0
        2	2015-02-25 19:00:16	1	5	1	0
        3	2015-02-25 19:00:40	1	1	1	0
       11	2015-02-25 19:12:03	1	1	1	0
        8	2015-02-25 19:24:55	1	5	1	0
        5	2015-02-25 19:26:55	1	0	1	0
       13	2015-02-25 19:27:26	1	0	1	0
        3	2015-02-26 09:03:12	1	0	1	0
        2	2015-02-26 09:03:19	1	0	1	0
       11	2015-02-26 09:03:25	1	0	1	0
        5	2015-02-26 09:03:30	1	0	1	0
       13	2015-02-26 09:03:39	1	0	1	0
        6	2015-02-26 09:04:10	1	0	1	0
        6	2015-02-26 09:04:13	1	0	1	0
        7	2015-02-26 09:11:25	1	0	1	0
        8	2015-02-26 09:12:37	1	0	1	0
       13	2015-02-26 10:46:06	1	0	1	0
       11	2015-02-26 11:08:28	1	0	1	0
       13	2015-02-26 11:25:48	1	0	1	0
        2	2015-02-26 12:22:42	1	5	1	0
        6	2015-02-26 13:00:02	1	4	1	0
       13	2015-02-26 13:01:19	1	0	1	0
       11	2015-02-26 13:13:20	1	0	1	0
        3	2015-02-26 13:16:04	1	5	1	0
        6	2015-02-26 13:19:22	1	4	1	0
        7	2015-02-26 14:18:12	1	5	1	0
        2	2015-02-26 14:38:22	1	4	1	0
       13	2015-02-26 14:48:38	1	0	1	0
        3	2015-02-26 14:54:01	1	4	1	0
        7	2015-02-26 15:58:33	1	0	1	0
        2	2015-02-26 18:59:02	1	1	1	0
        3	2015-02-26 19:00:18	1	1	1	0
       11	2015-02-26 19:04:17	1	1	1	0
        7	2015-02-27 09:01:38	1	0	1	0
        3	2015-02-27 09:01:45	1	0	1	0
        8	2015-02-27 09:02:05	1	0	1	0
        6	2015-02-27 09:02:14	1	0	1	0
       13	2015-02-27 09:02:19	1	0	1	0
        5	2015-02-27 09:03:55	1	0	1	0
        2	2015-02-27 09:04:57	1	0	1	0
       11	2015-02-27 09:06:05	1	0	1	0
       11	2015-02-27 11:11:00	1	1	1	0
       11	2015-02-27 13:20:37	1	1	1	0
        3	2015-02-27 13:23:20	1	5	1	0
        7	2015-02-27 14:06:00	1	5	1	0
       13	2015-02-27 14:06:20	1	0	1	0
        3	2015-02-27 15:07:05	1	4	1	0
        2	2015-02-27 15:15:13	1	4	1	0
        7	2015-02-27 15:48:46	1	0	1	0
       13	2015-02-27 16:04:49	1	0	1	0
       13	2015-02-27 16:39:28	1	0	1	0
        7	2015-02-27 19:02:01	1	0	1	0
        2	2015-02-27 19:02:11	1	1	1	0
        5	2015-02-27 19:02:33	1	0	1	0
        3	2015-02-27 19:09:11	1	1	1	0
        6	2015-02-27 19:17:58	1	1	1	0
       11	2015-02-27 19:20:18	1	1	1	0
        8	2015-02-27 19:33:07	1	5	1	0
       13	2015-02-27 19:42:21	1	0	1	0
        7	2015-02-28 09:35:52	1	0	1	0
       13	2015-02-28 09:35:59	1	0	1	0
        6	2015-02-28 09:36:10	1	0	1	0
       11	2015-02-28 09:39:08	1	0	1	0
        2	2015-02-28 09:46:23	1	0	1	0
        5	2015-02-28 09:51:29	1	0	1	0
        8	2015-02-28 10:39:39	1	0	1	0
       13	2015-02-28 11:10:40	1	0	1	0
       13	2015-02-28 12:29:55	1	0	1	0
       13	2015-02-28 12:59:30	1	0	1	0
        2	2015-02-28 13:22:16	1	1	1	0
       13	2015-02-28 14:30:20	1	0	1	0
       13	2015-02-28 15:20:26	1	0	1	0
       11	2015-02-28 17:52:36	1	1	1	0
       13	2015-02-28 18:31:55	1	0	1	0
        7	2015-02-28 19:10:41	1	1	1	0
       13	2015-02-28 19:13:57	1	0	1	0
        8	2015-02-28 19:14:05	1	0	1	0
        5	2015-02-28 19:14:07	1	0	1	0
       11	2015-03-02 09:07:31	1	0	1	0
        3	2015-03-02 09:07:42	1	0	1	0
        4	2015-03-02 09:07:48	1	0	1	0
        2	2015-03-02 09:07:56	1	0	1	0
        8	2015-03-02 09:08:03	1	0	1	0
        5	2015-03-02 09:08:08	1	0	1	0
       13	2015-03-02 09:08:15	1	0	1	0
        6	2015-03-02 09:20:51	1	0	1	0
       13	2015-03-02 09:28:01	1	0	1	0
       13	2015-03-02 10:05:58	1	0	1	0
       13	2015-03-02 10:17:09	1	0	1	0
       11	2015-03-02 11:05:34	1	1	1	0
       13	2015-03-02 11:25:02	1	0	1	0
       13	2015-03-02 11:27:32	1	0	1	0
       13	2015-03-02 12:01:56	1	0	1	0
        4	2015-03-02 12:06:24	1	1	1	0
       13	2015-03-02 12:18:19	1	0	1	0
       11	2015-03-02 12:53:39	1	0	1	0
       13	2015-03-02 12:56:14	1	0	1	0
        3	2015-03-02 13:07:56	1	5	1	0
        2	2015-03-02 13:22:35	1	5	1	0
        4	2015-03-02 14:06:57	1	0	1	0
       13	2015-03-02 14:17:46	1	0	1	0
        6	2015-03-02 14:53:40	1	5	1	0
        3	2015-03-02 14:59:49	1	4	1	0
       13	2015-03-02 15:00:14	1	0	1	0
       13	2015-03-02 15:08:53	1	0	1	0
        6	2015-03-02 15:13:21	1	4	1	0
        2	2015-03-02 15:50:56	1	4	1	0
       13	2015-03-02 16:02:07	1	0	1	0
